phage	coverage
uvig_535351	0.109592
uvig_498186	0.159804
uvig_535354	0.115169
uvig_456629	0.163321
uvig_72453	0.138589
uvig_482211	0.223101
uvig_146650	0.113115
uvig_146651	0.15546
uvig_482218	0.25379
uvig_148044	0.143193
uvig_482219	0.333382
uvig_287244	0.674851
uvig_439413	0.166145
uvig_55243	0.133538
uvig_1154	0.524225
uvig_465002	0.166981
uvig_55246	0.271063
uvig_55249	0.132368
uvig_189919	0.134982
uvig_307201	0.148456
uvig_162029	0.112766
uvig_156885	0.349839
uvig_45027	0.108596
uvig_284012	0.506398
uvig_284014	0.191255
uvig_360237	0.422558
uvig_278875	0.114606
uvig_91065	0.187088
uvig_278879	0.209433
uvig_456633	0.318456
uvig_72462	0.137121
uvig_480836	0.138846
uvig_285867	0.441119
uvig_324421	0.312863
uvig_324422	0.20031
uvig_518154	0.131173
uvig_439427	0.382956
uvig_518158	0.328031
uvig_564193	0.387004
uvig_196912	0.110517
uvig_427812	0.141252
uvig_79911	0.108123
uvig_212668	0.116405
uvig_82692	0.106098
uvig_58499	0.324945
uvig_162035	0.179137
uvig_453400	0.11535
uvig_162038	0.174494
uvig_156897	0.265668
uvig_156898	0.350967
uvig_297481	0.246471
uvig_453408	0.150982
uvig_453409	0.132206
uvig_297485	0.10953
uvig_119238	0.200699
uvig_549801	0.124587
uvig_284020	0.205624
uvig_473854	0.133487
uvig_399023	0.106823
uvig_413386	0.389231
uvig_549806	0.302828
uvig_473857	0.148485
uvig_473859	0.16454
uvig_399028	0.25002
uvig_202441	0.273427
uvig_509788	0.10734
uvig_535373	0.200563
uvig_148062	0.143387
uvig_72479	0.236171
uvig_148067	0.208908
uvig_287265	0.19527
uvig_186	0.272856
uvig_172265	0.245978
uvig_53875	0.297385
uvig_55265	0.110271
uvig_518169	0.317296
uvig_1177	0.143627
uvig_129468	0.134037
uvig_331420	0.36179
uvig_446426	0.225204
uvig_331426	0.104965
uvig_212671	0.105663
uvig_198310	0.192674
uvig_587019	0.317049
uvig_198315	0.433029
uvig_198318	0.552877
uvig_277047	0.139552
uvig_453411	0.208068
uvig_453414	0.336329
uvig_158293	0.233732
uvig_119249	0.264941
uvig_182497	0.125281
uvig_8625	0.159256
uvig_473863	0.139993
uvig_139690	0.101887
uvig_8628	0.191837
uvig_360251	0.147394
uvig_473868	0.122415
uvig_88302	0.135253
uvig_509791	0.102629
uvig_186701	0.132499
uvig_165286	0.110556
uvig_165287	0.141631
uvig_535388	0.110907
uvig_69708	0.18433
uvig_93902	0.295531
uvig_146681	0.261115
uvig_146688	0.147316
uvig_148077	0.179759
uvig_130710	0.135641
uvig_148078	0.170611
uvig_196	0.129998
uvig_465032	0.190208
uvig_129473	0.101417
uvig_500817	0.157768
uvig_305844	0.126341
uvig_305849	0.111786
uvig_113507	0.158466
uvig_587021	0.208769
uvig_331436	0.146341
uvig_20704	0.122532
uvig_198321	0.149295
uvig_198322	0.110536
uvig_19462	0.104513
uvig_198325	0.171925
uvig_198327	0.247475
uvig_162052	0.396933
uvig_453420	0.237039
uvig_453427	0.168061
uvig_179723	0.116091
uvig_453429	0.120275
uvig_88310	0.768467
uvig_221065	0.126058
uvig_91097	0.137881
uvig_165296	0.276276
uvig_186716	0.289149
uvig_456666	0.144243
uvig_535397	0.28576
uvig_148085	0.138713
uvig_148086	0.311871
uvig_287283	0.499341
uvig_285898	0.164861
uvig_193702	0.227106
uvig_193703	0.207843
uvig_324456	0.249646
uvig_76700	0.298524
uvig_129481	0.369052
uvig_518189	0.298504
uvig_76707	0.188268
uvig_305851	0.212454
uvig_62270	0.330589
uvig_331445	0.131377
uvig_5407	0.122079
uvig_391918	0.217719
uvig_212695	0.171077
uvig_209918	0.119284
uvig_212698	0.538383
uvig_212699	0.212488
uvig_235503	0.150639
uvig_453430	0.114561
uvig_120505	0.258325
uvig_453431	0.278034
uvig_45062	0.317765
uvig_235509	0.290976
uvig_45063	0.149603
uvig_216904	0.194375
uvig_216906	0.347444
uvig_216908	0.222949
uvig_334687	0.217795
uvig_549835	0.114388
uvig_8649	0.448731
uvig_86934	0.22932
uvig_436225	0.115438
uvig_284058	0.109917
uvig_575425	0.186005
uvig_202470	0.246476
uvig_188112	0.616682
uvig_202477	0.128587
uvig_482263	0.190994
uvig_480879	0.100405
uvig_169510	0.123273
uvig_95317	0.101184
uvig_193710	0.236581
uvig_172293	0.252059
uvig_439464	0.262922
uvig_439468	0.23623
uvig_172298	0.101119
uvig_193716	0.144612
uvig_55294	0.960991
uvig_78100	0.114407
uvig_305863	0.170422
uvig_305865	0.285013
uvig_5411	0.116001
uvig_391923	0.192613
uvig_62280	0.146277
uvig_331454	0.173078
uvig_5413	0.118316
uvig_587041	0.129859
uvig_5416	0.119217
uvig_587043	0.103827
uvig_391928	0.198661
uvig_198341	0.18226
uvig_198342	0.407965
uvig_19482	0.35335
uvig_427858	0.245607
uvig_314243	0.308371
uvig_235518	0.153818
uvig_429249	0.293357
uvig_261101	0.112222
uvig_179742	0.103884
uvig_179743	0.107871
uvig_179744	0.371046
ivig_4227	0.147447
uvig_216916	0.191865
uvig_549842	0.177791
uvig_218304	0.118016
uvig_357503	0.430536
uvig_218308	0.120873
uvig_399067	0.179567
uvig_381701	0.240161
uvig_436235	0.296575
uvig_381704	0.10075
uvig_242508	0.252232
uvig_381705	0.130921
uvig_381707	0.10834
uvig_558221	0.145485
uvig_558226	0.179809
uvig_439472	0.149864
uvig_193723	0.215997
uvig_193726	0.179227
uvig_130749	0.272013
uvig_78110	0.259558
uvig_78116	0.176844
uvig_78118	0.137785
uvig_305872	0.156881
uvig_307260	0.662919
uvig_305873	0.680758
uvig_307262	0.196947
uvig_294291	0.348928
uvig_446462	0.184669
uvig_446464	0.25646
uvig_587053	0.30575
uvig_62297	0.258935
uvig_470669	0.240126
uvig_209937	0.113822
uvig_472059	0.269773
uvig_235520	0.428101
uvig_79968	0.123768
uvig_235528	0.179903
uvig_120529	0.11881
uvig_374727	0.101735
uvig_374728	0.141087
uvig_453459	0.305971
ivig_4234	0.216767
uvig_179759	0.110087
uvig_284072	0.107792
uvig_103315	0.134788
uvig_399076	0.338941
uvig_88342	0.207977
uvig_399078	0.145637
uvig_381712	0.115645
uvig_88345	0.137628
uvig_186742	0.101727
uvig_317494	0.199605
uvig_202494	0.231657
uvig_186748	0.179793
uvig_479500	0.17509
uvig_110300	0.20724
uvig_479502	0.180983
uvig_480895	0.265602
uvig_93945	0.915222
uvig_93946	0.18555
uvig_195122	0.229545
uvig_465071	0.160351
uvig_195124	0.188868
uvig_78123	0.144464
uvig_465077	0.183144
uvig_502247	0.121305
uvig_446471	0.114991
uvig_252744	0.176759
uvig_391941	0.189964
uvig_252745	0.13536
uvig_307279	0.190745
uvig_470670	0.157001
uvig_252747	0.108457
uvig_331475	0.115903
uvig_470674	0.344271
uvig_20744	0.623089
uvig_196972	0.106456
uvig_198367	0.8969
uvig_568462	0.469399
uvig_568468	0.402985
uvig_261126	0.156956
uvig_179765	0.113405
uvig_8671	0.293165
uvig_436252	0.119941
uvig_496727	0.103195
uvig_188146	0.203276
uvig_364510	0.272509
uvig_225314	0.107964
uvig_558245	0.1262
uvig_95349	0.250321
uvig_439493	0.963896
uvig_169546	0.241034
uvig_208101	0.221406
uvig_463691	0.101075
uvig_130769	0.134081
uvig_208108	0.118105
uvig_195136	0.212367
uvig_502250	0.108972
uvig_502252	0.417242
uvig_347307	0.202662
uvig_446481	0.371676
uvig_391952	0.152659
uvig_328706	0.201159
uvig_391953	0.748147
uvig_328707	0.242381
uvig_391955	0.575122
uvig_446489	0.217217
uvig_79983	0.308869
uvig_79985	0.227608
uvig_453471	0.331816
uvig_429277	0.114457
uvig_374746	0.623984
uvig_568476	0.358287
uvig_453474	0.156664
uvig_374747	0.414534
uvig_411914	0.193178
uvig_568479	0.146315
uvig_453477	0.199826
uvig_453478	0.104521
uvig_101942	0.211255
uvig_8685	0.397019
uvig_242530	0.141665
uvig_88361	0.346232
uvig_549878	0.81359
uvig_575464	0.110253
uvig_88368	0.112832
uvig_533906	0.123739
uvig_575468	0.193634
uvig_338930	0.123206
uvig_223933	0.180083
uvig_186767	0.256997
uvig_225323	0.156891
uvig_225324	0.322117
uvig_95350	0.161052
uvig_558256	0.126735
uvig_208113	0.220608
uvig_130776	0.159266
uvig_206729	0.243745
uvig_130779	0.128644
uvig_502261	0.106469
uvig_213710	0.135594
uvig_176547	0.254198
uvig_176548	0.149401
uvig_209960	0.355707
uvig_100104	0.213803
uvig_59548	0.120792
uvig_469308	0.20854
uvig_209967	0.117279
uvig_472088	0.197103
uvig_159331	0.250095
uvig_429284	0.108538
uvig_429286	0.355662
uvig_235559	0.200375
uvig_314287	0.164441
uvig_314289	0.149542
uvig_568488	0.163771
uvig_453486	0.2928
ivig_4265	0.192047
uvig_101950	0.142159
ivig_4266	0.269912
ivig_4268	0.281246
uvig_549881	0.215681
ivig_4269	0.238335
uvig_216959	0.647956
uvig_436273	0.300057
uvig_383137	0.293754
uvig_383138	0.112045
uvig_479531	0.118302
uvig_225337	0.252358
uvig_558264	0.347597
uvig_225339	0.118964
uvig_170807	0.219664
uvig_170808	0.157312
uvig_130782	0.115368
uvig_193761	0.131169
uvig_345932	0.635918
uvig_206736	0.119166
uvig_195153	0.380203
uvig_193768	0.127121
uvig_232322	0.302914
uvig_500883	0.289846
uvig_76764	0.263054
uvig_76765	0.280945
uvig_76766	0.184865
uvig_232329	0.341058
uvig_371526	0.104379
uvig_113574	0.123192
uvig_391973	0.198929
uvig_391975	0.127123
uvig_5465	0.510208
uvig_391976	0.25738
uvig_213729	0.17459
uvig_59557	0.148574
uvig_209971	0.157332
uvig_472093	0.156298
uvig_20775	0.108732
uvig_5469	0.199231
uvig_20778	0.230565
uvig_20779	0.152691
uvig_159341	0.107182
uvig_429290	0.450663
uvig_159343	0.108601
uvig_120561	0.326494
uvig_120564	0.109578
uvig_179792	0.375879
ivig_4273	0.137381
uvig_411939	0.26831
uvig_179798	0.104167
uvig_179799	0.109429
uvig_476309	0.102389
uvig_357550	0.161821
uvig_318503	0.151722
uvig_242558	0.238829
uvig_383142	0.207169
uvig_575486	0.137863
uvig_419071	0.107274
uvig_170812	0.273893
uvig_401711	0.15193
uvig_110348	0.102801
uvig_170818	0.283225
uvig_110349	0.138041
uvig_95378	0.138444
uvig_169574	0.169254
uvig_130790	0.103638
uvig_542304	0.101046
uvig_390136	0.112376
uvig_169577	0.107508
uvig_390138	0.194923
uvig_153602	0.251407
uvig_153604	0.104663
uvig_193779	0.289519
uvig_371531	0.231146
uvig_523703	0.33086
uvig_60800	0.13796
uvig_328731	0.118561
uvig_213731	0.127332
uvig_59560	0.159028
uvig_5471	0.619566
uvig_213734	0.290108
uvig_59565	0.233411
uvig_209982	0.283161
uvig_209985	0.258611
uvig_120570	0.169235
uvig_235576	0.12286
uvig_159359	0.103325
uvig_120575	0.28728
uvig_411940	0.104582
uvig_261160	0.134383
uvig_261161	0.195848
uvig_374778	0.266877
uvig_476310	0.12379
uvig_222114	0.131024
uvig_337116	0.25854
ivig_4285	0.181041
uvig_361314	0.822146
uvig_88391	0.362502
uvig_88399	0.165119
uvig_186790	0.124933
uvig_598304	0.123591
uvig_459109	0.322094
uvig_223960	0.14965
uvig_186796	0.899943
uvig_420329	0.220284
uvig_223965	0.328067
uvig_170820	0.220253
uvig_223967	0.34614
uvig_69796	0.213638
uvig_401720	0.119322
uvig_170826	0.140583
uvig_516725	0.105381
uvig_93996	0.249883
uvig_169580	0.189304
uvig_540922	0.108218
uvig_401727	0.277117
uvig_390143	0.204549
uvig_390144	0.200187
uvig_169585	0.166214
uvig_206752	0.141322
uvig_540927	0.269986
uvig_206758	0.187322
uvig_193788	0.117774
uvig_78170	0.166739
uvig_345959	0.124386
uvig_195179	0.144683
uvig_371543	0.867156
uvig_60812	0.346227
uvig_60815	0.113514
uvig_391990	0.335827
uvig_176576	0.106194
uvig_391992	0.318706
uvig_213748	0.118285
uvig_209991	0.128313
uvig_467948	0.416472
uvig_215137	0.199927
uvig_493530	0.105779
uvig_469336	0.278903
uvig_20795	0.134449
uvig_100137	0.270433
uvig_469339	0.444726
uvig_159360	0.456268
uvig_530702	0.52964
uvig_159365	0.252268
uvig_159367	0.105115
uvig_235587	0.125824
uvig_411951	0.15708
uvig_476321	0.141703
uvig_361322	0.410724
ivig_4295	0.187224
ivig_4297	0.124643
uvig_218378	0.118418
uvig_381770	0.528248
uvig_496773	0.187973
uvig_242577	0.133566
uvig_383163	0.175981
uvig_344112	0.419483
uvig_459116	0.526798
uvig_344114	0.475748
uvig_383167	0.541115
uvig_338970	0.224968
uvig_170831	0.352087
uvig_110362	0.198704
uvig_364561	0.256811
uvig_110363	0.249973
uvig_170833	0.211906
uvig_110365	0.134155
uvig_110366	0.130934
uvig_516736	0.132139
uvig_516737	0.194355
uvig_364569	0.112427
uvig_169592	0.254847
uvig_169596	0.136751
uvig_390157	0.975168
uvig_193794	0.122814
uvig_195181	0.164828
uvig_542328	0.105511
uvig_193798	0.317786
uvig_195186	0.142357
uvig_486551	0.154111
uvig_486556	0.313642
uvig_292828	0.154162
uvig_60823	0.158571
uvig_176586	0.100032
uvig_5490	0.436029
uvig_215142	0.159723
uvig_5494	0.245658
uvig_59585	0.120491
uvig_100145	0.1136
uvig_159377	0.161141
uvig_374792	0.902286
uvig_530719	0.316056
uvig_282601	0.939956
uvig_411967	0.587297
uvig_26404	0.274724
uvig_337139	0.103535
uvig_513504	0.11923
uvig_26407	0.137769
uvig_513507	0.171443
uvig_242582	0.213514
uvig_318533	0.3579
uvig_381782	0.108598
uvig_459120	0.475455
uvig_242588	0.12671
uvig_381785	0.325748
uvig_383175	0.202947
uvig_381788	0.24226
uvig_383177	0.219525
uvig_483329	0.22994
uvig_110373	0.243906
uvig_110374	0.315872
uvig_170847	0.268772
uvig_401744	0.324358
uvig_540949	0.147873
uvig_206777	0.216808
uvig_206779	0.527198
uvig_195196	0.320698
uvig_78191	0.11458
uvig_371561	0.116264
uvig_523736	0.422382
uvig_176591	0.154843
uvig_176597	0.208956
uvig_176598	0.170612
uvig_100152	0.951089
uvig_469358	0.212929
uvig_530724	0.244342
uvig_411970	0.329299
uvig_337140	0.145574
uvig_411974	0.166635
uvig_361341	0.398276
uvig_9719	0.684492
uvig_222145	0.245474
uvig_361342	0.328391
uvig_361343	0.358841
uvig_50611	0.355076
uvig_357590	0.346697
uvig_239812	0.254965
uvig_50615	0.230794
uvig_239813	0.820015
uvig_124813	0.307226
uvig_218398	0.263879
uvig_103397	0.166792
uvig_124814	0.120081
uvig_218399	0.286796
uvig_103398	0.101575
uvig_242595	0.157213
uvig_420351	0.327055
uvig_483331	0.104637
uvig_338994	0.315374
uvig_338995	0.113069
uvig_420359	0.235622
uvig_479581	0.308824
uvig_364580	0.282146
uvig_131801	0.353786
uvig_364582	0.134237
uvig_225387	0.151522
uvig_131803	0.15162
uvig_364586	0.194011
uvig_131806	0.125869
uvig_14800	0.421151
uvig_540952	0.157586
uvig_206780	0.203357
uvig_390179	0.178068
uvig_153643	0.288521
uvig_232373	0.296256
uvig_486572	0.113213
uvig_99626	0.232688
uvig_371577	0.178423
uvig_60843	0.110718
uvig_371578	0.287866
uvig_371579	0.134316
uvig_525137	0.109089
uvig_100162	0.182677
uvig_160632	0.264226
uvig_467979	0.105053
uvig_160635	0.129453
uvig_506537	0.109223
uvig_532127	0.364898
uvig_337150	0.109868
uvig_9723	0.117126
uvig_298599	0.102939
uvig_9724	0.200774
uvig_9729	0.177851
uvig_26422	0.372665
uvig_397627	0.131199
uvig_222156	0.349412
uvig_26427	0.302801
uvig_124828	0.242099
uvig_265416	0.1981
uvig_150417	0.189756
uvig_33417	0.233273
uvig_225397	0.134899
uvig_131813	0.114297
uvig_401761	0.167404
uvig_110397	0.255992
uvig_248205	0.113376
uvig_516767	0.108209
uvig_401765	0.316046
uvig_131818	0.263529
uvig_248208	0.132606
uvig_272405	0.278794
uvig_272407	0.390083
uvig_229600	0.137186
uvig_208184	0.206473
uvig_229602	0.297571
uvig_292851	0.152549
uvig_153655	0.147549
uvig_523752	0.196599
uvig_486588	0.19846
uvig_60852	0.164406
uvig_371588	0.109973
uvig_99638	0.186412
uvig_199420	0.137294
uvig_60859	0.272683
uvig_100170	0.173091
uvig_275642	0.128093
uvig_467986	0.199371
uvig_100177	0.242804
uvig_43646	0.369734
uvig_532134	0.100255
uvig_9730	0.141352
uvig_282631	0.208338
uvig_143437	0.282404
uvig_434802	0.108099
uvig_476364	0.107071
uvig_513531	0.109922
uvig_513534	0.864028
uvig_265421	0.219789
uvig_150422	0.250078
uvig_33421	0.216279
uvig_150428	0.104079
uvig_33425	0.1202
uvig_516773	0.343447
uvig_133212	0.218041
uvig_248214	0.262792
uvig_246827	0.167384
uvig_131826	0.250892
uvig_403162	0.196459
uvig_14823	0.239543
uvig_542360	0.114774
uvig_540975	0.572945
uvig_272417	0.146789
uvig_542366	0.442805
uvig_540979	0.17835
uvig_229610	0.156124
uvig_153663	0.351273
uvig_347392	0.134761
uvig_371591	0.123199
uvig_229618	0.318057
uvig_153669	0.445144
uvig_255200	0.111134
uvig_99642	0.220706
uvig_394401	0.160056
uvig_588137	0.178862
uvig_215180	0.208973
uvig_215181	0.357724
uvig_160650	0.183051
uvig_375800	0.111187
uvig_354383	0.352645
uvig_215187	0.122774
uvig_493581	0.298791
uvig_354386	0.263083
uvig_469389	0.161975
uvig_43656	0.170323
uvig_43658	0.224108
ivig_2803	0.347802
uvig_9748	0.138929
uvig_337177	0.217812
uvig_459162	0.247924
uvig_150433	0.321166
uvig_344164	0.111765
uvig_150437	0.160325
uvig_441804	0.20756
uvig_441809	0.149293
uvig_246834	0.184673
uvig_153671	0.245156
uvig_255211	0.149296
uvig_140214	0.930141
uvig_525169	0.171133
uvig_275661	0.365742
uvig_215192	0.423496
uvig_100191	0.105356
uvig_199447	0.260676
uvig_530767	0.285892
uvig_258452	0.173567
uvig_589993	0.110482
uvig_143453	0.111013
uvig_434821	0.262677
uvig_397656	0.166014
uvig_222185	0.661325
uvig_397657	0.140752
uvig_222186	0.112769
uvig_321210	0.159769
uvig_361385	0.102675
uvig_321215	0.13024
uvig_124850	0.119875
uvig_321217	0.129875
uvig_124852	0.174112
uvig_150443	0.107156
uvig_556811	0.14332
uvig_443202	0.14053
uvig_248231	0.155123
uvig_401796	0.102788
uvig_248239	0.203845
uvig_466165	0.100102
uvig_424604	0.120323
uvig_466167	0.238933
uvig_466169	0.194602
uvig_16239	0.254968
uvig_114631	0.143521
uvig_40435	0.128583
uvig_368831	0.123647
uvig_40438	0.139979
uvig_523780	0.229615
uvig_523781	0.111358
uvig_253834	0.154187
uvig_523782	0.117986
uvig_140221	0.121898
uvig_140226	0.133856
uvig_136475	0.114388
uvig_199459	0.345451
uvig_238016	0.110031
uvig_117878	0.10148
uvig_222190	0.158667
uvig_397663	0.140168
uvig_397664	0.205308
uvig_397665	0.363487
uvig_321220	0.217157
uvig_26465	0.302969
uvig_497815	0.159416
uvig_321227	0.1453
uvig_124868	0.189665
uvig_459182	0.200609
uvig_302624	0.371578
uvig_291041	0.188577
uvig_33453	0.263937
uvig_150459	0.211954
uvig_291044	0.164352
uvig_542391	0.112289
uvig_424613	0.112654
uvig_16243	0.155418
uvig_466175	0.151339
uvig_539617	0.142365
uvig_424615	0.164252
uvig_14858	0.194641
uvig_542395	0.104416
uvig_14859	0.274295
uvig_426004	0.290045
uvig_16247	0.341234
uvig_426006	0.290049
uvig_114640	0.139645
uvig_153693	0.207598
uvig_114643	0.227053
uvig_255234	0.179666
uvig_546605	0.157659
uvig_136482	0.100826
uvig_199461	0.234336
uvig_431606	0.121816
uvig_199462	0.244281
uvig_157902	0.408423
uvig_275683	0.366227
uvig_136488	0.276899
uvig_136489	0.466536
uvig_312851	0.129955
uvig_570809	0.137759
uvig_43680	0.151738
uvig_506584	0.123834
uvig_160689	0.153374
uvig_312858	0.147075
uvig_117883	0.1014
uvig_258472	0.113564
uvig_143470	0.207011
ivig_2837	0.104619
ivig_2839	0.222971
uvig_258476	0.226406
uvig_397676	0.439776
uvig_143478	0.11288
uvig_143479	0.107392
uvig_499210	0.100712
uvig_50670	0.134911
uvig_499219	0.157437
uvig_384217	0.234333
uvig_124876	0.101284
uvig_126265	0.168592
uvig_441833	0.392364
uvig_150469	0.248361
uvig_246860	0.357772
uvig_107669	0.444939
uvig_248255	0.174786
uvig_246869	0.185401
uvig_248258	0.12082
uvig_424622	0.169039
uvig_14865	0.275529
uvig_426010	0.426873
uvig_426018	0.481612
uvig_116041	0.317782
uvig_140245	0.111997
uvig_99689	0.772976
uvig_255248	0.173321
uvig_525197	0.156787
uvig_525198	0.415434
uvig_525199	0.227309
uvig_199473	0.443318
uvig_157912	0.152168
uvig_548008	0.11945
uvig_136497	0.16048
uvig_83718	0.485704
uvig_160693	0.14863
uvig_377230	0.11643
ivig_2840	0.220755
uvig_123038	0.298501
uvig_377237	0.328597
uvig_529407	0.204722
uvig_553603	0.184128
uvig_117898	0.10065
uvig_553604	0.279754
uvig_279901	0.338413
uvig_26482	0.25679
uvig_499220	0.203738
uvig_164909	0.215347
uvig_26487	0.164411
uvig_384221	0.108525
uvig_52077	0.116382
uvig_556843	0.102247
uvig_556845	0.158705
uvig_291065	0.137013
uvig_246874	0.205845
uvig_131873	0.194429
uvig_246875	0.237055
uvig_539631	0.317758
uvig_272464	0.19427
uvig_565220	0.333871
uvig_565221	0.123736
uvig_450222	0.106327
uvig_450223	0.178624
uvig_563839	0.157143
uvig_116051	0.195717
ivig_1003	0.26284
uvig_255252	0.123726
uvig_253868	0.178714
uvig_431627	0.313223
uvig_570824	0.110986
uvig_570825	0.338816
uvig_238040	0.373135
uvig_183511	0.165
uvig_183515	0.126197
uvig_183516	0.109366
uvig_123049	0.128785
uvig_183518	0.177873
uvig_529417	0.242298
uvig_143493	0.107933
uvig_26490	0.277613
uvig_440006	0.19456
uvig_513590	0.133299
uvig_143499	0.117606
uvig_397698	0.212545
uvig_164918	0.108984
uvig_26496	0.272247
uvig_513594	0.103066
uvig_190503	0.163629
uvig_384232	0.236275
uvig_460454	0.380842
uvig_190507	0.10388
uvig_421405	0.21903
uvig_286901	0.222761
uvig_171902	0.244791
uvig_286907	0.362109
uvig_367023	0.163868
uvig_441859	0.289797
uvig_246881	0.132013
uvig_131880	0.187407
uvig_2209	0.266755
uvig_131889	0.183757
uvig_539644	0.294323
uvig_387478	0.108226
uvig_563844	0.210082
uvig_40472	0.158211
uvig_563845	0.714037
uvig_40474	0.148498
uvig_565234	0.100912
uvig_116060	0.196281
uvig_40478	0.264528
uvig_229676	0.291669
uvig_114675	0.213977
uvig_40479	0.111975
ivig_1015	0.127647
uvig_546631	0.110157
uvig_23262	0.277231
uvig_199491	0.186353
uvig_236661	0.188939
uvig_236662	0.234265
uvig_312880	0.11521
uvig_157938	0.1231
uvig_312883	0.206903
uvig_312884	0.490947
uvig_312885	0.146499
uvig_572229	0.299779
uvig_183522	0.398344
uvig_312887	0.201307
uvig_183524	0.113614
uvig_312889	0.202792
uvig_90720	0.104389
uvig_166310	0.162602
uvig_555019	0.289984
uvig_166312	0.253662
uvig_166318	0.145426
uvig_47928	0.135982
uvig_321269	0.201564
uvig_49318	0.35033
uvig_536416	0.167879
uvig_265490	0.123044
uvig_286910	0.308329
uvig_417666	0.223952
uvig_149107	0.145193
uvig_556864	0.506143
uvig_302666	0.107433
uvig_286917	0.405464
uvig_443251	0.186276
uvig_302668	0.177719
uvig_302669	0.61773
uvig_173307	0.17696
uvig_107694	0.178813
uvig_173309	0.135695
uvig_443257	0.11853
uvig_248281	0.26753
uvig_80501	0.184968
uvig_131896	0.159132
uvig_230921	0.165404
uvig_539653	0.100167
uvig_424653	0.105791
uvig_565240	0.930965
uvig_230928	0.296435
uvig_489023	0.210708
uvig_426046	0.280538
uvig_489025	0.10202
uvig_37709	0.206151
uvig_368880	0.143537
uvig_83743	0.133535
uvig_548035	0.16538
uvig_183530	0.143299
uvig_572238	0.132792
uvig_572239	0.193913
